,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,ring-type,spore-print-color,population,habitat
4307,3,1,3,1,4,0,0,1,2,0,2,2,3,3,1,0,0,2,3,3,3
4308,3,1,3,1,4,0,0,1,2,0,2,2,3,4,4,0,0,2,3,3,1
4309,0,1,1,1,4,0,0,1,3,0,2,2,3,2,3,0,0,2,3,3,1
4310,0,1,3,1,4,0,0,1,3,0,2,2,3,4,4,0,0,2,3,4,1
4311,0,1,1,1,4,0,0,1,2,0,2,2,3,2,3,0,0,2,3,4,4
4312,3,2,1,1,4,0,0,1,3,0,2,2,3,4,3,0,0,2,3,4,3
4313,0,2,1,1,4,0,0,1,2,0,2,2,3,2,4,0,0,2,3,3,1
4314,0,1,1,1,4,0,0,1,3,0,2,2,3,3,3,0,0,2,3,4,4
4315,3,2,3,1,4,0,0,1,3,0,2,2,3,4,1,0,0,2,3,3,1
4316,0,2,1,1,4,0,0,1,5,0,2,2,3,2,3,0,0,2,3,3,3
4317,3,2,3,1,4,0,0,1,5,0,2,2,3,4,3,0,0,2,3,3,1
4318,3,1,3,1,4,0,0,1,2,0,2,2,3,4,1,0,0,2,3,4,3
4319,3,2,3,1,4,0,0,1,5,0,2,2,3,3,4,0,0,2,3,4,1
4320,3,1,1,1,4,0,0,1,5,0,2,2,3,2,1,0,0,2,3,3,1
4321,3,2,3,1,4,0,0,1,3,0,2,2,3,2,3,0,0,2,3,4,1
4322,0,2,1,1,4,0,0,1,2,0,2,2,3,4,1,0,0,2,3,4,4
4323,3,1,3,1,4,0,0,1,3,0,2,2,3,3,3,0,0,2,3,4,1
4324,3,1,3,1,4,0,0,1,5,0,2,2,3,4,3,0,0,2,3,4,1
4325,3,1,3,1,4,0,0,1,3,0,2,2,3,3,3,0,0,2,3,3,4
4326,0,1,9,1,3,0,0,0,3,0,4,0,1,0,0,0,0,3,3,3,3
4327,3,1,1,1,4,0,0,1,3,0,2,2,3,3,3,0,0,2,3,4,1
4328,0,2,1,1,4,0,0,1,2,0,2,2,3,4,1,0,0,2,3,4,3
4329,0,1,0,1,7,0,0,0,8,1,4,2,0,0,0,0,0,1,4,3,4
4330,3,1,1,1,4,0,0,1,5,0,2,2,3,4,4,0,0,2,3,3,3
4331,4,1,0,1,3,0,0,0,4,0,4,2,2,0,4,0,0,1,4,3,3
4332,3,2,1,1,4,0,0,1,3,0,2,2,3,4,1,0,0,2,3,4,3
4333,0,1,3,1,4,0,0,1,5,0,2,2,3,4,4,0,0,2,3,3,3
4334,0,1,3,1,4,0,0,1,5,0,2,2,3,4,1,0,0,2,3,4,1
4335,3,1,3,1,4,0,0,1,2,0,2,2,3,3,1,0,0,2,3,4,1
4336,0,2,1,1,4,0,0,1,3,0,2,2,3,2,1,0,0,2,3,3,3
4337,0,2,3,1,4,0,0,1,2,0,2,2,3,3,1,0,0,2,3,3,3
4338,0,1,3,1,4,0,0,1,2,0,2,2,3,3,3,0,0,2,3,3,3
4339,0,1,3,1,4,0,0,1,3,0,2,2,3,3,4,0,0,2,3,4,1
4340,0,1,3,1,4,0,0,1,2,0,2,2,3,2,4,0,0,2,3,4,1
4341,3,1,4,0,3,0,0,1,4,1,2,0,0,1,1,0,0,0,0,4,3
4342,3,2,1,1,4,0,0,1,5,0,2,2,3,3,4,0,0,2,3,4,4
4343,0,1,1,1,4,0,0,1,5,0,2,2,3,2,1,0,0,2,3,3,1
4344,3,2,1,1,4,0,0,1,2,0,2,2,3,3,4,0,0,2,3,3,1
4345,0,2,1,1,4,0,0,1,3,0,2,2,3,4,3,0,0,2,3,3,4
4346,3,2,3,1,4,0,0,1,5,0,2,2,3,3,3,0,0,2,3,4,1
4347,3,2,3,1,4,0,0,1,5,0,2,2,3,2,1,0,0,2,3,3,1
4348,0,1,1,1,4,0,0,1,2,0,2,2,3,2,1,0,0,2,3,4,1
4349,3,0,6,0,4,0,0,1,4,1,2,0,0,0,0,0,0,0,3,0,0
4350,0,1,3,1,4,0,0,1,3,0,2,2,3,2,3,0,0,2,3,3,1
4351,0,1,1,1,4,0,0,1,2,0,2,2,3,3,4,0,0,2,3,3,4
4352,3,2,3,1,4,0,0,1,2,0,2,2,3,3,4,0,0,2,3,3,4
4353,3,1,3,1,4,0,0,1,2,0,2,2,3,4,4,0,0,2,3,4,3
4354,3,2,1,1,4,0,0,1,3,0,2,2,3,2,3,0,0,2,3,3,3
4355,3,1,3,1,4,0,0,1,5,0,2,2,3,3,4,0,0,2,3,4,1
4356,0,1,3,1,4,0,0,1,3,0,2,2,3,4,4,0,0,2,3,3,1
4357,0,0,4,0,3,0,0,1,7,0,4,0,0,0,5,0,1,1,4,5,5
4358,3,2,3,1,4,0,0,1,2,0,2,2,3,2,1,0,0,2,3,3,3
4359,3,2,1,1,4,0,0,1,3,0,2,2,3,3,1,0,0,2,3,4,3
4360,3,1,3,1,4,0,0,1,2,0,2,2,3,3,4,0,0,2,3,4,3
4361,0,1,1,1,4,0,0,1,2,0,2,2,3,2,1,0,0,2,3,4,4
4362,3,1,3,1,4,0,0,1,2,0,2,2,3,3,4,0,0,2,3,3,3
4363,0,2,1,1,4,0,0,1,5,0,2,2,3,4,3,0,0,2,3,4,1
4364,1,1,2,0,3,0,1,0,4,0,2,0,0,0,0,0,0,0,4,5,6
4365,3,0,6,0,4,0,0,1,5,1,2,0,0,0,0,0,0,0,3,3,0
4366,0,1,1,1,4,0,0,1,3,0,2,2,3,4,1,0,0,2,3,4,4
4367,3,1,3,1,4,0,0,1,2,0,2,2,3,4,3,0,0,2,3,4,3
4368,3,1,3,1,4,0,0,1,2,0,2,2,3,2,1,0,0,2,3,3,4
4369,3,1,1,1,4,0,0,1,3,0,2,2,3,4,1,0,0,2,3,3,4
4370,3,2,3,1,4,0,0,1,2,0,2,2,3,3,4,0,0,2,3,4,3
4371,0,1,1,1,4,0,0,1,5,0,2,2,3,2,1,0,0,2,3,3,3
4372,0,2,1,1,4,0,0,1,3,0,2,2,3,4,1,0,0,2,3,3,1
4373,3,2,3,1,4,0,0,1,3,0,2,2,3,4,1,0,0,2,3,4,1
4374,0,0,2,0,4,0,0,1,4,1,2,1,1,0,0,0,0,0,3,0,0
4375,3,1,3,0,3,0,0,1,1,1,2,0,0,1,1,0,0,0,1,3,3
4376,0,1,0,1,6,0,0,0,8,1,4,0,3,0,1,0,0,1,4,3,3
4377,3,1,3,1,4,0,0,1,3,0,2,2,3,2,1,0,0,2,3,4,3
4378,3,2,3,1,4,0,0,1,2,0,2,2,3,2,4,0,0,2,3,4,1
4379,3,1,4,0,3,0,0,1,1,1,2,0,0,2,2,0,0,0,0,3,3
4380,0,1,6,0,3,0,0,1,7,0,4,0,0,0,5,0,1,1,4,5,5
4381,0,1,1,1,4,0,0,1,5,0,2,2,3,3,4,0,0,2,3,4,1
4382,0,1,1,1,4,0,0,1,2,0,2,2,3,4,4,0,0,2,3,4,3
4383,0,1,1,1,4,0,0,1,5,0,2,2,3,3,3,0,0,2,3,3,4
4384,0,1,1,1,4,0,0,1,3,0,2,2,3,3,4,0,0,2,3,4,1
4385,3,2,1,1,4,0,0,1,2,0,2,2,3,4,4,0,0,2,3,4,1
4386,3,1,3,1,4,0,0,1,3,0,2,2,3,4,3,0,0,2,3,4,1
4387,0,2,3,1,4,0,0,1,3,0,2,2,3,3,4,0,0,2,3,4,1
4388,3,1,1,1,4,0,0,1,3,0,2,2,3,4,3,0,0,2,3,3,1
4389,0,1,3,1,4,0,0,1,5,0,2,2,3,2,1,0,0,2,3,3,1
4390,0,1,1,1,4,0,0,1,2,0,2,2,3,2,4,0,0,2,3,4,1
4391,3,1,3,1,4,0,0,1,5,0,2,2,3,4,4,0,0,2,3,4,4
4392,3,1,1,1,4,0,0,1,5,0,2,2,3,3,3,0,0,2,3,4,1
4393,0,1,3,1,4,0,0,1,2,0,2,2,3,2,3,0,0,2,3,4,3
4394,3,1,3,1,4,0,0,1,5,0,2,2,3,2,1,0,0,2,3,3,3
4395,3,1,3,1,4,0,0,1,3,0,2,2,3,4,4,0,0,2,3,4,4
4396,0,1,7,1,3,0,0,0,5,0,4,0,1,0,0,0,0,3,3,4,3
4397,0,2,3,1,4,0,0,1,2,0,2,2,3,3,4,0,0,2,3,3,1
4398,3,2,1,1,4,0,0,1,2,0,2,2,3,3,1,0,0,2,3,3,1
4399,3,2,1,1,4,0,0,1,5,0,2,2,3,2,4,0,0,2,3,4,1
4400,0,2,1,1,4,0,0,1,5,0,2,2,3,2,4,0,0,2,3,3,1
4401,3,2,1,1,4,0,0,1,5,0,2,2,3,4,3,0,0,2,3,3,1
4402,3,2,3,1,4,0,0,1,5,0,2,2,3,2,3,0,0,2,3,3,1
4403,3,1,3,1,4,0,0,1,3,0,2,2,3,4,3,0,0,2,3,4,3
4404,3,2,3,1,4,0,0,1,5,0,2,2,3,4,4,0,0,2,3,3,1
4405,3,2,1,1,4,0,0,1,5,0,2,2,3,4,4,0,0,2,3,4,3
4406,3,1,1,1,4,0,0,1,5,0,2,2,3,4,4,0,0,2,3,3,4
4407,3,2,3,1,4,0,0,1,2,0,2,2,3,2,4,0,0,2,3,3,4
4408,3,1,3,1,4,0,0,1,2,0,2,2,3,3,3,0,0,2,3,4,1
4409,3,2,1,1,4,0,0,1,2,0,2,2,3,3,3,0,0,2,3,4,3
4410,3,2,4,0,3,0,0,1,6,1,2,0,0,1,0,0,0,0,1,4,3
4411,3,0,6,0,4,0,0,1,5,1,2,0,1,0,0,0,0,0,3,3,0
4412,3,1,3,1,4,0,0,1,2,0,2,2,3,2,4,0,0,2,3,3,3
4413,3,2,3,1,4,0,0,1,5,0,2,2,3,2,1,0,0,2,3,3,4
4414,0,1,1,1,4,0,0,1,3,0,2,2,3,2,3,0,0,2,3,4,1
4415,3,2,1,1,4,0,0,1,3,0,2,2,3,2,3,0,0,2,3,4,4
4416,3,1,1,1,4,0,0,1,5,0,2,2,3,3,4,0,0,2,3,3,3
4417,3,1,0,0,3,0,0,1,6,1,2,0,0,0,2,0,0,0,0,3,3
4418,3,1,1,1,4,0,0,1,5,0,2,2,3,4,4,0,0,2,3,4,1
4419,0,0,6,0,3,0,0,1,7,0,4,0,0,0,0,0,1,1,4,5,5
4420,0,1,1,1,4,0,0,1,3,0,2,2,3,3,1,0,0,2,3,4,1
4421,0,2,1,1,4,0,0,1,3,0,2,2,3,2,3,0,0,2,3,4,3
4422,0,1,1,1,4,0,0,1,5,0,2,2,3,2,4,0,0,2,3,4,1
4423,3,1,3,1,4,0,0,1,2,0,2,2,3,4,3,0,0,2,3,3,4
4424,3,2,4,0,3,0,0,1,1,1,2,0,0,1,2,0,0,0,0,4,3
4425,3,2,1,1,4,0,0,1,3,0,2,2,3,2,4,0,0,2,3,3,3
4426,3,2,1,1,4,0,0,1,3,0,2,2,3,4,4,0,0,2,3,3,1
4427,0,1,1,1,4,0,0,1,5,0,2,2,3,3,4,0,0,2,3,3,3
4428,0,2,1,1,4,0,0,1,3,0,2,2,3,3,3,0,0,2,3,3,1
4429,0,1,0,1,6,0,0,0,8,1,4,2,0,0,1,0,0,1,4,3,3
4430,3,2,1,1,4,0,0,1,3,0,2,2,3,2,3,0,0,2,3,3,4
4431,0,1,1,1,4,0,0,1,5,0,2,2,3,3,3,0,0,2,3,3,1
4432,3,2,1,1,4,0,0,1,2,0,2,2,3,3,4,0,0,2,3,3,4
4433,3,2,1,1,4,0,0,1,2,0,2,2,3,3,3,0,0,2,3,3,3
4434,3,1,3,1,4,0,0,1,3,0,2,2,3,4,1,0,0,2,3,3,4
4435,3,1,3,1,4,0,0,1,5,0,2,2,3,4,3,0,0,2,3,3,1
4436,3,1,3,1,4,0,0,1,5,0,2,2,3,4,4,0,0,2,3,3,3
4437,3,2,3,1,4,0,0,1,2,0,2,2,3,4,4,0,0,2,3,3,1
4438,0,0,3,1,5,0,0,0,3,0,2,0,0,0,0,0,0,0,0,3,3
4439,0,1,1,1,4,0,0,1,2,0,2,2,3,4,1,0,0,2,3,4,1
4440,3,0,3,0,4,0,0,1,5,1,2,1,1,0,0,0,0,0,3,0,0
4441,0,1,3,1,4,0,0,1,3,0,2,2,3,3,4,0,0,2,3,3,1
4442,0,1,1,1,4,0,0,1,3,0,2,2,3,2,3,0,0,2,3,4,4
4443,0,1,1,1,4,0,0,1,5,0,2,2,3,3,3,0,0,2,3,4,3
4444,3,1,3,0,3,0,0,1,6,1,2,0,0,2,2,0,0,0,0,4,3
4445,3,2,3,1,4,0,0,1,2,0,2,2,3,4,4,0,0,2,3,4,3
4446,3,1,1,1,4,0,0,1,5,0,2,2,3,3,1,0,0,2,3,3,1
4447,3,1,3,1,4,0,0,1,5,0,2,2,3,3,3,0,0,2,3,4,4
4448,0,1,1,1,4,0,0,1,5,0,2,2,3,4,3,0,0,2,3,4,1
4449,0,1,3,1,4,0,0,1,3,0,2,2,3,4,1,0,0,2,3,4,3
4450,0,2,1,1,4,0,0,1,3,0,2,2,3,4,1,0,0,2,3,4,4
4451,3,1,0,0,3,0,0,1,1,1,2,0,0,1,2,0,0,0,1,3,3
4452,0,1,3,1,4,0,0,1,2,0,2,2,3,3,4,0,0,2,3,4,1
4453,3,2,1,1,4,0,0,1,2,0,2,2,3,4,1,0,0,2,3,3,1
4454,0,1,3,1,4,0,0,1,3,0,2,2,3,2,4,0,0,2,3,3,4
4455,0,1,1,1,4,0,0,1,3,0,2,2,3,2,1,0,0,2,3,4,1
4456,3,2,3,1,4,0,0,1,2,0,2,2,3,3,3,0,0,2,3,4,4
4457,3,2,3,1,4,0,0,1,5,0,2,2,3,2,3,0,0,2,3,4,1
4458,0,1,1,1,4,0,0,1,5,0,2,2,3,4,4,0,0,2,3,4,1
4459,4,1,6,0,3,0,0,1,7,0,4,0,0,5,5,0,1,1,4,5,5
4460,0,1,1,1,4,0,0,1,3,0,2,2,3,4,3,0,0,2,3,4,4
4461,0,1,0,1,7,0,0,0,8,1,4,0,3,2,0,0,0,1,4,3,3
4462,3,1,3,1,4,0,0,1,3,0,2,2,3,3,4,0,0,2,3,4,4
4463,0,1,3,1,4,0,0,1,2,0,2,2,3,3,4,0,0,2,3,4,4
4464,3,1,1,1,4,0,0,1,5,0,2,2,3,4,3,0,0,2,3,3,1
4465,3,1,3,1,4,0,0,1,2,0,2,2,3,2,1,0,0,2,3,3,3
4466,3,2,3,1,4,0,0,1,5,0,2,2,3,4,1,0,0,2,3,4,1
4467,3,1,1,1,4,0,0,1,5,0,2,2,3,3,4,0,0,2,3,4,1
4468,0,2,1,1,4,0,0,1,2,0,2,2,3,3,3,0,0,2,3,4,3
4469,0,0,2,0,4,0,0,1,3,1,2,1,1,0,0,0,0,0,3,3,0
4470,0,1,1,1,4,0,0,1,2,0,2,2,3,2,3,0,0,2,3,3,1
4471,3,2,1,1,4,0,0,1,2,0,2,2,3,2,1,0,0,2,3,4,4
4472,0,2,1,1,4,0,0,1,3,0,2,2,3,2,4,0,0,2,3,4,1
4473,0,1,1,1,4,0,0,1,2,0,2,2,3,3,3,0,0,2,3,3,4
4474,3,1,1,1,4,0,0,1,5,0,2,2,3,4,4,0,0,2,3,3,1
4475,0,1,1,1,4,0,0,1,5,0,2,2,3,3,3,0,0,2,3,4,1
4476,0,1,1,1,4,0,0,1,3,0,2,2,3,4,4,0,0,2,3,3,4
4477,3,1,3,1,4,0,0,1,3,0,2,2,3,2,4,0,0,2,3,4,4
4478,3,2,1,1,4,0,0,1,5,0,2,2,3,4,3,0,0,2,3,4,4
4479,3,2,3,1,4,0,0,1,5,0,2,2,3,4,3,0,0,2,3,3,4
4480,3,1,0,0,3,0,0,1,3,1,2,0,0,0,1,0,0,0,0,4,3
4481,0,1,1,1,4,0,0,1,5,0,2,2,3,4,1,0,0,2,3,3,3
4482,0,1,3,1,4,0,0,1,2,0,2,2,3,3,4,0,0,2,3,3,4
4483,3,1,3,1,4,0,0,1,5,0,2,2,3,4,1,0,0,2,3,3,1
4484,3,1,3,1,4,0,0,1,2,0,2,2,3,2,3,0,0,2,3,3,1
4485,0,1,1,1,4,0,0,1,2,0,2,2,3,4,1,0,0,2,3,4,3
4486,3,2,3,1,4,0,0,1,2,0,2,2,3,3,3,0,0,2,3,3,4
4487,0,1,3,1,4,0,0,1,3,0,2,2,3,2,1,0,0,2,3,3,3
4488,0,1,1,1,4,0,0,1,3,0,2,2,3,4,4,0,0,2,3,3,3
4489,0,2,1,1,4,0,0,1,5,0,2,2,3,3,4,0,0,2,3,4,3
4490,3,2,1,1,4,0,0,1,2,0,2,2,3,2,4,0,0,2,3,4,3
4491,3,2,8,1,3,0,1,0,4,0,2,0,1,0,4,0,0,1,4,3,6
4492,3,1,3,1,4,0,0,1,5,0,2,2,3,2,3,0,0,2,3,3,1
4493,0,1,3,1,4,0,0,1,3,0,2,2,3,2,4,0,0,2,3,4,4
4494,3,2,1,1,3,0,0,0,4,0,4,2,2,0,6,0,0,1,4,3,3
4495,3,2,1,1,4,0,0,1,5,0,2,2,3,2,3,0,0,2,3,4,4
4496,0,0,3,0,4,0,0,1,3,1,2,1,0,0,0,0,0,0,3,3,1
4497,3,0,0,0,3,0,0,1,7,0,4,0,0,0,0,0,1,1,4,5,5
4498,0,1,0,1,6,0,0,0,8,1,4,0,3,2,1,0,0,1,4,3,4
4499,0,0,3,1,5,0,1,0,6,0,2,0,0,0,0,0,0,0,0,3,3
4500,0,2,1,1,4,0,0,1,2,0,2,2,3,3,4,0,0,2,3,4,3
4501,3,1,3,1,4,0,0,1,5,0,2,2,3,4,4,0,0,2,3,3,1
4502,3,1,3,1,4,0,0,1,2,0,2,2,3,2,3,0,0,2,3,4,3
4503,0,1,1,1,4,0,0,1,3,0,2,2,3,3,3,0,0,2,3,3,1
4504,0,1,1,1,4,0,0,1,3,0,2,2,3,4,3,0,0,2,3,3,1
4505,0,1,3,1,4,0,0,1,3,0,2,2,3,4,3,0,0,2,3,4,3
4506,3,1,3,1,4,0,0,1,2,0,2,2,3,2,1,0,0,2,3,4,3
4507,3,1,3,1,4,0,0,1,5,0,2,2,3,4,4,0,0,2,3,4,1
4508,3,2,1,1,4,0,0,1,2,0,2,2,3,2,4,0,0,2,3,4,1
4509,0,2,1,1,4,0,0,1,3,0,2,2,3,4,3,0,0,2,3,3,3
4510,3,2,1,1,4,0,0,1,3,0,2,2,3,4,4,0,0,2,3,3,4
4511,3,2,3,1,4,0,0,1,3,0,2,2,3,2,3,0,0,2,3,4,4
4512,3,2,1,1,4,0,0,1,5,0,2,2,3,4,1,0,0,2,3,4,4
4513,3,1,1,1,4,0,0,1,5,0,2,2,3,3,4,0,0,2,3,4,3
4514,3,2,1,1,4,0,0,1,5,0,2,2,3,3,4,0,0,2,3,3,4
4515,3,2,1,1,4,0,0,1,5,0,2,2,3,4,1,0,0,2,3,3,3
4516,0,1,3,1,4,0,0,1,5,0,2,2,3,4,1,0,0,2,3,3,1
4517,0,1,3,1,4,0,0,1,3,0,2,2,3,4,3,0,0,2,3,3,1
4518,0,1,3,1,4,0,0,1,2,0,2,2,3,4,4,0,0,2,3,3,3
4519,0,0,6,0,3,0,0,1,4,0,4,0,0,5,0,0,1,1,4,5,5
4520,3,2,3,1,4,0,0,1,2,0,2,2,3,2,4,0,0,2,3,3,3
4521,0,2,1,1,4,0,0,1,2,0,2,2,3,2,3,0,0,2,3,3,3
4522,0,1,0,1,7,0,0,0,8,1,4,0,0,2,1,0,0,1,4,3,6
4523,0,1,3,1,4,0,0,1,2,0,2,2,3,4,3,0,0,2,3,4,3
4524,3,1,3,1,4,0,0,1,5,0,2,2,3,3,3,0,0,2,3,3,4
4525,3,1,3,1,4,0,0,1,3,0,2,2,3,2,4,0,0,2,3,4,3
4526,3,2,1,1,4,0,0,1,2,0,2,2,3,4,1,0,0,2,3,4,1
4527,0,1,1,1,4,0,0,1,2,0,2,2,3,3,4,0,0,2,3,3,3
4528,0,2,1,1,4,0,0,1,5,0,2,2,3,2,3,0,0,2,3,3,1
4529,3,2,3,1,4,0,0,1,5,0,2,2,3,3,4,0,0,2,3,4,4
4530,0,1,3,1,4,0,0,1,2,0,2,2,3,3,1,0,0,2,3,3,4
4531,3,2,1,1,4,0,0,1,5,0,2,2,3,4,3,0,0,2,3,4,1
4532,0,2,1,1,4,0,0,1,3,0,2,2,3,3,1,0,0,2,3,4,1
4533,0,1,7,1,3,0,0,0,5,0,4,0,1,0,0,0,0,3,3,3,3
4534,3,1,6,0,3,0,0,1,7,0,4,0,0,5,5,0,1,1,4,5,5
4535,3,1,1,1,4,0,0,1,5,0,2,2,3,4,1,0,0,2,3,4,3
4536,0,1,1,1,4,0,0,1,2,0,2,2,3,3,1,0,0,2,3,4,4
4537,0,1,3,1,4,0,0,1,2,0,2,2,3,2,3,0,0,2,3,3,1
4538,3,2,3,1,4,0,0,1,3,0,2,2,3,2,4,0,0,2,3,4,3
4539,3,1,3,1,4,0,0,1,5,0,2,2,3,3,4,0,0,2,3,3,1
4540,3,2,3,1,4,0,0,1,5,0,2,2,3,4,3,0,0,2,3,4,1
4541,3,1,3,1,4,0,0,1,3,0,2,2,3,3,4,0,0,2,3,3,1
4542,0,2,1,1,4,0,0,1,2,0,2,2,3,2,4,0,0,2,3,4,1
4543,3,2,1,1,4,0,0,1,5,0,2,2,3,2,1,0,0,2,3,3,3
4544,3,2,3,1,4,0,0,1,3,0,2,2,3,2,1,0,0,2,3,3,3
4545,3,1,1,1,4,0,0,1,5,0,2,2,3,3,3,0,0,2,3,3,1
4546,3,1,1,1,4,0,0,1,5,0,2,2,3,3,1,0,0,2,3,4,1
4547,3,2,3,1,4,0,0,1,5,0,2,2,3,3,1,0,0,2,3,3,1
4548,3,0,6,0,4,0,0,1,4,1,2,0,1,0,0,0,0,0,3,3,1
4549,3,0,2,0,3,0,0,1,2,0,2,0,0,0,0,0,1,0,5,3,2
4550,0,1,1,1,4,0,0,1,3,0,2,2,3,2,4,0,0,2,3,4,4
4551,3,2,1,1,4,0,0,1,3,0,2,2,3,4,3,0,0,2,3,3,4
4552,3,1,3,1,4,0,0,1,2,0,2,2,3,2,1,0,0,2,3,3,1
4553,0,1,1,1,4,0,0,1,5,0,2,2,3,3,1,0,0,2,3,3,3
4554,0,2,1,1,4,0,0,1,2,0,2,2,3,2,4,0,0,2,3,3,4
4555,0,2,1,1,4,0,0,1,2,0,2,2,3,2,3,0,0,2,3,4,3
4556,3,2,3,0,3,0,0,1,6,1,2,0,0,1,2,0,0,0,1,3,3
4557,0,1,7,1,3,0,0,0,6,0,4,0,1,0,0,0,0,3,3,3,3
4558,0,1,3,1,4,0,0,1,5,0,2,2,3,2,1,0,0,2,3,4,3
4559,3,2,1,1,4,0,0,1,3,0,2,2,3,3,3,0,0,2,3,3,1
4560,0,1,1,1,4,0,0,1,3,0,2,2,3,3,3,0,0,2,3,3,3
4561,3,1,3,1,4,0,0,1,3,0,2,2,3,3,1,0,0,2,3,3,3
4562,0,1,1,1,4,0,0,1,5,0,2,2,3,3,1,0,0,2,3,4,4
4563,0,2,1,1,4,0,0,1,3,0,2,2,3,4,1,0,0,2,3,3,3
4564,0,1,1,1,4,0,0,1,2,0,2,2,3,4,4,0,0,2,3,4,4
4565,3,2,1,1,4,0,0,1,5,0,2,2,3,3,4,0,0,2,3,3,1
4566,0,1,3,1,4,0,0,1,2,0,2,2,3,2,4,0,0,2,3,4,4
4567,3,1,3,1,4,0,0,1,3,0,2,2,3,3,4,0,0,2,3,4,1
4568,3,1,3,1,4,0,0,1,2,0,2,2,3,2,4,0,0,2,3,3,4
4569,0,2,1,1,4,0,0,1,2,0,2,2,3,2,1,0,0,2,3,4,4
4570,3,2,4,0,3,0,0,1,4,1,2,0,0,0,2,0,0,0,1,3,3
4571,0,1,1,1,4,0,0,1,5,0,2,2,3,2,1,0,0,2,3,4,3
4572,3,2,3,1,4,0,0,1,2,0,2,2,3,3,3,0,0,2,3,3,3
4573,0,1,3,1,4,0,0,1,2,0,2,2,3,4,4,0,0,2,3,4,4
4574,3,1,3,1,4,0,0,1,2,0,2,2,3,4,1,0,0,2,3,3,4
4575,3,2,3,1,4,0,0,1,3,0,2,2,3,4,4,0,0,2,3,4,4
4576,3,2,3,1,4,0,0,1,3,0,2,2,3,3,3,0,0,2,3,4,3
4577,3,2,3,1,4,0,0,1,3,0,2,2,3,3,1,0,0,2,3,3,1
4578,3,1,3,1,4,0,0,1,5,0,2,2,3,2,4,0,0,2,3,4,3
4579,3,2,1,1,4,0,0,1,5,0,2,2,3,2,3,0,0,2,3,3,3
4580,0,2,1,1,4,0,0,1,5,0,2,2,3,2,1,0,0,2,3,4,3
4581,0,1,3,1,4,0,0,1,3,0,2,2,3,3,4,0,0,2,3,3,4
4582,0,1,3,1,4,0,0,1,3,0,2,2,3,4,4,0,0,2,3,4,4
4583,0,2,2,1,5,0,0,0,2,0,2,0,0,0,0,0,0,0,1,3,3
4584,3,2,3,1,4,0,0,1,3,0,2,2,3,4,1,0,0,2,3,4,3
4585,0,2,1,1,4,0,0,1,5,0,2,2,3,2,1,0,0,2,3,3,4
4586,3,1,3,1,4,0,0,1,3,0,2,2,3,2,1,0,0,2,3,3,3
4587,0,2,1,1,4,0,0,1,3,0,2,2,3,2,4,0,0,2,3,3,1
4588,3,1,3,1,4,0,0,1,5,0,2,2,3,2,4,0,0,2,3,3,3
4589,3,1,3,1,4,0,0,1,2,0,2,2,3,3,3,0,0,2,3,3,3
4590,3,2,1,1,4,0,0,1,2,0,2,2,3,4,4,0,0,2,3,4,4
4591,0,1,3,1,4,0,0,1,2,0,2,2,3,4,1,0,0,2,3,3,1
4592,3,1,1,1,4,0,0,1,3,0,2,2,3,3,3,0,0,2,3,3,1
4593,3,2,1,1,4,0,0,1,5,0,2,2,3,3,1,0,0,2,3,4,4
4594,0,2,1,1,4,0,0,1,5,0,2,2,3,4,1,0,0,2,3,3,3
4595,3,2,1,1,4,0,0,1,2,0,2,2,3,3,3,0,0,2,3,3,1
4596,0,1,1,1,4,0,0,1,3,0,2,2,3,4,4,0,0,2,3,4,4
4597,3,2,1,1,4,0,0,1,2,0,2,2,3,4,3,0,0,2,3,4,3
4598,0,2,1,1,4,0,0,1,3,0,2,2,3,4,3,0,0,2,3,3,1
4599,3,1,3,1,4,0,0,1,5,0,2,2,3,3,4,0,0,2,3,4,3
4600,3,2,3,1,4,0,0,1,3,0,2,2,3,2,3,0,0,2,3,4,3
4601,3,2,1,1,4,0,0,1,2,0,2,2,3,2,4,0,0,2,3,3,1
4602,3,2,3,1,4,0,0,1,3,0,2,2,3,4,3,0,0,2,3,3,3
4603,3,2,3,1,4,0,0,1,5,0,2,2,3,2,4,0,0,2,3,4,1
4604,3,2,1,1,4,0,0,1,2,0,2,2,3,2,4,0,0,2,3,3,3
4605,0,1,1,1,4,0,0,1,2,0,2,2,3,2,1,0,0,2,3,4,3
4606,0,1,1,1,4,0,0,1,3,0,2,2,3,4,1,0,0,2,3,3,3
4607,3,2,1,1,4,0,0,1,5,0,2,2,3,3,4,0,0,2,3,4,3
4608,0,1,1,1,4,0,0,1,5,0,2,2,3,4,3,0,0,2,3,3,3
4609,0,1,1,1,4,0,0,1,2,0,2,2,3,4,1,0,0,2,3,3,1
4610,0,1,0,1,6,0,0,0,8,1,4,0,0,2,0,0,0,1,4,3,3
4611,3,1,6,0,3,0,0,1,4,0,4,0,0,0,0,0,1,1,4,5,5
4612,0,2,1,1,4,0,0,1,5,0,2,2,3,4,1,0,0,2,3,3,1
4613,0,1,1,1,4,0,0,1,5,0,2,2,3,4,3,0,0,2,3,4,3
4614,3,1,3,1,4,0,0,1,3,0,2,2,3,3,3,0,0,2,3,4,3
